id_venta,id_cliente,id_producto,fecha,cantidad,precio_total
1880,271,8,2023-02-01,1.0,1994.4
1881,163,13,2023-03-27,3.0,2004.53
1882,460,37,2023-03-07,4.0,1311.35
1883,105,2,2023-03-18,2.0,826.33
1884,693,41,2023-03-28,3.0,3478.26
1885,556,11,2023-01-25,4.0,511.28
1886,282,24,2023-02-27,4.0,4692.07
1887,687,6,2023-03-16,2.0,4142.1
1888,162,26,2023-02-02,4.0,4294.65
1889,983,7,2023-03-29,2.0,4538.01
1890,351,39,2023-03-07,2.0,2072.59
1891,434,19,2023-01-30,2.0,4241.17
1892,852,6,2023-03-22,2.0,832.4
1893,140,43,2023-02-03,4.0,157.13
1894,471,29,2023-03-27,3.0,3935.21
1895,132,43,2023-03-10,3.0,420.24
1896,87,39,2023-02-17,1.0,4943.2
1897,688,2,2023-02-09,2.0,3390.24
1898,183,19,2023-02-20,4.0,3779.58
1899,368,4,2023-03-21,4.0,1266.73
1900,129,6,2023-01-13,1.0,3385.63
1901,246,49,2023-03-31,3.0,263.94
1902,601,37,2023-01-31,4.0,4197.24
1903,578,28,2023-02-08,1.0,889.64
1904,670,30,2023-03-04,3.0,3501.92
1905,899,7,2023-02-17,4.0,1161.18
1906,378,9,2023-03-28,2.0,388.84
1907,149,25,2023-02-17,1.0,2433.39
1908,985,33,2023-03-02,4.0,887.97
1909,852,1,2023-01-12,1.0,3660.75
1910,433,6,2023-03-19,1.0,1225.95
1911,628,18,2023-02-25,1.0,1745.24
1912,726,10,2023-01-18,2.0,2858.82
1913,469,28,2023-01-27,3.0,1460.59
1914,446,11,2023-01-28,3.0,1921.04
1915,481,33,2023-03-23,4.0,4087.33
1916,884,1,2023-03-21,2.0,937.09
1917,294,13,2023-02-21,3.0,456.9
1918,765,37,2023-01-16,4.0,1675.37
1919,143,20,2023-03-18,4.0,2150.66
1920,250,1,2023-02-27,,2736.16
1921,878,3,2023-01-09,2.0,1893.5
1922,948,18,2023-01-26,3.0,3960.06
1923,975,41,2023-01-28,2.0,244.63
1924,302,14,2023-03-18,2.0,2187.25
1925,25,31,2023-02-05,3.0,1942.17
1926,789,27,2023-01-09,3.0,3255.51
1927,984,17,2023-02-16,2.0,4833.07
1928,889,46,2023-03-19,4.0,2576.36
1929,890,29,2023-02-20,2.0,4935.04
1930,901,36,2023-03-17,3.0,1546.13
1931,70,37,2023-02-26,2.0,202.8
1932,625,26,2023-02-01,3.0,870.03
1933,875,17,2023-03-08,4.0,2005.87
1934,112,22,2023-02-26,2.0,1615.85
1935,364,25,2023-02-23,4.0,530.42
1936,303,2,2023-01-16,2.0,2191.67
1937,471,22,2023-03-03,2.0,1723.67
1938,964,5,2023-03-25,3.0,656.97
1939,91,4,2023-02-25,1.0,1515.78
1940,530,36,2023-01-23,3.0,4437.86
1941,661,6,2023-01-17,2.0,1545.14
1942,988,21,2023-03-21,1.0,3584.08
1943,739,13,2023-02-07,1.0,3079.63
1944,726,37,2023-03-13,4.0,2164.55
1945,872,25,2023-03-24,2.0,1233.18
1946,663,26,2023-01-30,3.0,1876.62
1947,192,39,2023-02-27,1.0,2980.93
1948,963,20,2023-03-19,1.0,1786.23
1949,552,33,2023-01-22,3.0,1113.74
1950,242,14,2023-01-17,3.0,626.49
1951,138,36,2023-01-15,1.0,4404.85
1952,345,17,2023-02-17,3.0,2229.55
1953,180,21,2023-02-01,4.0,3144.78
1954,712,46,2023-03-18,1.0,2477.53
1955,503,16,2023-03-26,4.0,4369.2
1956,203,46,2023-02-09,2.0,2757.33
1957,573,16,2023-02-26,4.0,2429.87
1958,192,20,2023-02-27,3.0,4626.77
1959,5,29,2023-01-16,1.0,3612.46
1960,890,28,2023-01-28,4.0,602.17
1961,237,8,2023-01-01,3.0,929.64
1962,693,24,2023-02-10,3.0,3946.26
1963,311,3,2023-02-17,4.0,4187.46
1964,549,25,2023-01-31,1.0,2748.69
1965,56,19,2023-02-05,4.0,2794.55
1966,443,33,2023-02-02,2.0,3178.07
1967,237,2,2023-02-02,4.0,2223.62
1968,870,15,2023-03-23,4.0,3416.99
1969,861,22,2023-01-23,1.0,586.98
1970,197,10,2023-03-01,4.0,4808.33
1971,585,18,2023-03-28,3.0,3763.27
1972,571,22,2023-03-20,1.0,3174.31
1973,752,46,2023-03-31,3.0,1615.79
1974,514,49,2023-01-30,1.0,846.73
1975,449,27,2023-03-30,2.0,2076.25
1976,360,13,2023-02-14,2.0,3324.8
1977,700,33,2023-03-21,2.0,3186.86
1978,819,5,2023-02-08,4.0,1944.07
1979,30,26,2023-02-14,2.0,3085.77
1980,779,13,2023-03-19,1.0,4078.05
1981,988,27,2023-03-22,2.0,180.11
1982,108,14,2023-01-12,1.0,2280.57
1983,844,24,2023-02-01,3.0,3804.85
1984,935,3,2023-02-25,4.0,2753.42
1985,602,47,2023-01-24,3.0,3274.81
1986,717,49,2023-01-13,3.0,2607.55
1987,891,30,2023-01-20,2.0,4959.78
1988,968,35,2023-03-20,2.0,320.38
1989,959,48,2023-02-25,2.0,2480.67
1990,960,14,2023-02-22,3.0,502.51
1991,445,12,2023-03-09,4.0,840.94
1992,893,28,2023-02-23,4.0,1946.04
1993,438,44,2023-02-03,3.0,819.92
1994,732,29,2023-01-28,4.0,4820.25
1995,890,43,2023-02-19,3.0,4736.61
1996,606,17,2023-01-02,3.0,1713.74
1997,457,40,2023-01-26,4.0,3216.75
1998,615,49,2023-02-20,1.0,2692.08
1999,735,21,2023-02-16,1.0,4087.16
2000,698,23,2023-01-26,2.0,3155.86
2001,981,20,2023-03-25,4.0,51.25
2002,696,11,2023-03-25,2.0,3827.71
2003,495,34,2023-03-16,3.0,3746.9
2004,674,10,2023-03-15,1.0,2573.13
2005,247,10,2023-03-02,4.0,4519.45
2006,543,43,2023-01-23,4.0,4546.81
2007,564,6,2023-02-06,4.0,2643.36
2008,857,36,2023-02-10,1.0,3059.54
2009,588,24,2023-02-21,2.0,4982.78
2010,897,12,2023-03-24,1.0,1529.16
2011,439,43,2023-03-23,2.0,1656.86
2012,278,23,2023-02-18,3.0,954.73
2013,552,27,2023-01-27,3.0,4484.54
2014,613,45,2023-01-06,2.0,3735.22
2015,111,37,2023-03-15,3.0,572.93
2016,385,6,2023-03-07,3.0,4909.75
2017,833,1,2023-01-24,4.0,3668.26
2018,761,6,2023-02-07,4.0,4260.08
2019,191,50,2023-01-28,1.0,288.35
2020,490,22,2023-01-28,1.0,2549.56
2021,694,41,2023-03-07,1.0,3508.06
2022,426,24,2023-03-02,4.0,2737.59
2023,405,25,2023-02-15,1.0,3349.9
2024,335,15,2023-03-10,1.0,4098.48
2025,209,26,2023-03-16,4.0,1902.97
2026,22,8,2023-03-15,2.0,4250.91
2027,678,24,2023-02-12,4.0,856.43
2028,611,48,2023-02-28,2.0,1390.89
2029,208,38,2023-01-02,4.0,264.56
2030,8,6,2023-01-15,1.0,1853.91
2031,702,35,2023-02-06,3.0,1930.55
2032,687,42,2023-03-12,3.0,4036.09
2033,785,1,2023-01-20,2.0,3283.0
2034,529,46,2023-02-04,2.0,2211.78
2035,602,36,2023-02-03,2.0,3277.96
2036,653,12,2023-03-27,3.0,311.28
2037,657,38,2023-01-31,2.0,942.34
2038,166,11,2023-03-28,4.0,3153.39
2039,849,12,2023-01-19,4.0,3224.77
2040,496,42,2023-03-09,3.0,3881.97
2041,590,50,2023-01-24,4.0,2044.85
2042,429,39,2023-03-25,2.0,3626.64
2043,774,7,2023-02-08,3.0,3435.7
2044,163,11,2023-02-23,2.0,4818.8
2045,366,36,2023-02-08,4.0,1114.89
2046,526,31,2023-01-17,2.0,2780.81
2047,239,33,2023-01-19,3.0,3028.73
2048,72,13,2023-02-17,2.0,4993.31
2049,445,18,2023-02-04,4.0,1045.86
2050,655,41,2023-02-01,1.0,2639.93
2051,822,24,2023-02-16,3.0,1763.62
2052,509,9,2023-02-16,2.0,2653.17
2053,795,31,2023-03-05,3.0,1199.04
2054,269,41,2023-02-15,2.0,285.68
2055,753,10,2023-02-04,1.0,2884.2
2056,415,2,2023-01-17,4.0,1712.48
2057,245,38,2023-02-11,2.0,950.61
2058,675,15,2023-01-29,2.0,1653.48
2059,60,3,2023-03-11,1.0,293.94
2060,6,43,2023-01-17,3.0,4754.69
2061,709,31,2023-03-22,4.0,2926.68
2062,982,6,2023-01-14,2.0,4083.1
2063,570,3,2023-01-24,2.0,2144.44
2064,817,11,2023-02-26,4.0,4521.41
2065,407,15,2023-02-19,1.0,2442.43
2066,217,45,2023-02-26,3.0,2891.03
2067,930,28,2023-03-02,4.0,2484.38
2068,26,10,2023-02-08,3.0,3679.73
2069,815,38,2023-02-24,1.0,2854.95
2070,5,47,2023-02-05,1.0,1394.41
2071,986,50,2023-02-06,4.0,770.42
2072,532,50,2023-01-14,2.0,3050.32
2073,390,7,2023-01-27,1.0,2471.44
2074,710,15,2023-03-24,1.0,525.08
2075,571,18,2023-01-31,4.0,2008.31
2076,448,18,2023-03-14,4.0,2598.14
2077,754,41,2023-03-22,4.0,4143.12
2078,146,24,2023-03-24,1.0,426.7
2079,388,2,2023-02-13,3.0,1775.05
2080,785,40,2023-03-09,1.0,4122.15
2081,249,20,2023-02-17,4.0,3259.7
2082,526,34,2023-02-26,2.0,1485.29
2083,462,43,2023-03-16,2.0,4234.41
2084,13,26,2023-01-22,4.0,2491.8
2085,903,7,2023-01-04,2.0,2516.84
2086,384,38,2023-03-22,1.0,4884.11
2087,556,30,2023-03-13,3.0,4738.23
2088,887,42,2023-02-15,1.0,1824.74
2089,399,5,2023-02-28,4.0,745.87
2090,19,11,2023-02-03,1.0,1662.05
2091,575,1,2023-01-11,2.0,200.89
2092,491,34,2023-01-31,1.0,152.8
2093,751,1,2023-01-11,3.0,2007.83
2094,419,19,2023-02-25,2.0,4708.05
2095,337,2,2023-02-07,3.0,4363.22
2096,419,21,2023-01-21,3.0,2581.64
2097,915,20,2023-01-10,3.0,2847.87
2098,916,23,2023-01-26,1.0,79.37
2099,612,21,2023-01-08,1.0,1116.73
2100,675,24,2023-01-08,1.0,172.63
2101,928,4,2023-03-01,1.0,3784.97
2102,122,12,2023-03-13,2.0,770.95
2103,432,22,2023-02-03,1.0,4351.78
2104,44,20,2023-01-16,2.0,3234.46
2105,872,18,2023-01-13,3.0,1185.62
2106,920,1,2023-03-28,2.0,830.72
2107,317,30,2023-03-17,4.0,3156.74
2108,381,33,2023-01-22,1.0,4509.14
2109,145,24,2023-01-27,4.0,3605.88
2110,327,14,2023-03-05,2.0,1775.31
2111,363,36,2023-01-02,1.0,2957.55
2112,50,5,2023-01-26,4.0,1588.27
2113,65,11,2023-03-24,1.0,4995.79
2114,355,24,2023-03-10,2.0,3756.75
2115,800,31,2023-03-25,4.0,3091.19
2116,164,13,2023-01-30,2.0,2145.13
2117,141,16,2023-01-08,4.0,3109.85
2118,966,24,2023-02-07,3.0,1741.0
2119,826,13,2023-03-02,3.0,192.88
2120,128,24,2023-03-22,3.0,2005.69
2121,398,26,2023-03-06,3.0,4655.88
2122,933,2,2023-03-08,3.0,3150.19
2123,880,16,2023-02-15,2.0,465.58
2124,463,38,2023-03-31,3.0,4430.72
2125,751,46,2023-03-13,2.0,1380.93
2126,836,1,2023-02-12,3.0,1256.66
2127,808,49,2023-02-28,1.0,1520.6
2128,187,11,2023-02-15,3.0,2907.15
2129,720,35,2023-03-13,1.0,2746.21
2130,732,43,2023-02-04,2.0,2482.5
2131,912,29,2023-02-08,3.0,3601.81
2132,190,37,2023-02-20,4.0,1616.86
2133,388,17,2023-01-04,2.0,3921.22
2134,429,39,2023-03-21,3.0,917.84
2135,858,42,2023-03-18,2.0,3923.97
2136,284,28,2023-03-25,4.0,3335.86
2137,864,29,2023-02-20,3.0,3431.88
2138,237,43,2023-01-05,4.0,2433.69
2139,194,3,2023-02-24,3.0,3351.66
2140,287,10,2023-01-20,1.0,445.0
2141,771,42,2023-01-24,2.0,4265.18
2142,758,14,2023-02-05,4.0,324.96
2143,136,12,2023-02-03,2.0,786.27
2144,792,47,2023-02-23,4.0,2905.11
2145,783,42,2023-02-03,2.0,3710.09
2146,171,30,2023-03-24,2.0,427.45
2147,159,32,2023-01-17,2.0,4607.79
2148,201,32,2023-01-05,1.0,4869.36
2149,487,42,2023-03-30,3.0,3049.45
2150,557,32,2023-01-18,1.0,2432.16
2151,962,26,2023-02-24,2.0,3719.91
2152,776,1,2023-02-22,4.0,1675.37
2153,583,42,2023-02-19,2.0,2491.66
2154,504,2,2023-03-13,3.0,4584.95
2155,876,17,2023-03-20,1.0,4780.49
2156,371,30,2023-02-14,3.0,4638.99
2157,103,39,2023-01-13,4.0,1349.12
2158,125,7,2023-01-16,3.0,1200.72
2159,313,27,2023-03-27,1.0,1523.44
2160,976,9,2023-03-25,4.0,2234.49
2161,995,22,2023-01-13,3.0,1605.13
2162,798,34,2023-01-20,1.0,1902.35
2163,458,46,2023-03-07,1.0,3122.15
2164,230,49,2023-02-16,2.0,3824.5
2165,658,1,2023-01-19,3.0,3691.01
2166,882,9,2023-02-14,4.0,4081.4
2167,197,20,2023-02-06,2.0,209.31
2168,885,19,2023-02-23,3.0,286.28
2169,733,36,2023-01-06,3.0,3957.45
2170,423,40,2023-01-14,4.0,2688.74
2171,572,45,2023-01-04,2.0,2911.8
2172,610,4,2023-03-27,2.0,310.3
2173,171,9,2023-02-24,4.0,1313.8
2174,382,41,2023-02-03,2.0,3209.85
2175,173,22,2023-01-27,1.0,4302.95
2176,663,18,2023-01-07,4.0,4589.07
2177,453,12,2023-01-03,3.0,2527.08
2178,350,42,2023-02-16,4.0,2750.1
2179,902,43,2023-01-02,1.0,4173.6
2180,952,39,2023-03-21,4.0,2711.24
2181,634,9,2023-01-25,3.0,2608.45
2182,494,6,2023-03-01,3.0,4530.17
2183,620,19,2023-03-20,4.0,3960.17
2184,4,48,2023-01-24,4.0,4549.91
2185,93,47,2023-01-15,1.0,1130.32
2186,919,7,2023-01-14,1.0,2645.66
2187,6,16,2023-02-23,3.0,4220.24
2188,288,5,2023-03-19,2.0,600.18
2189,618,16,2023-01-06,2.0,3983.58
2190,146,1,2023-03-19,2.0,955.72
2191,783,37,2023-03-22,2.0,4050.19
2192,424,39,2023-01-18,3.0,3079.4
2193,890,19,2023-01-20,2.0,1006.52
2194,608,37,2023-03-03,2.0,2393.1
2195,457,17,2023-03-22,4.0,3425.43
2196,741,26,2023-03-21,2.0,3187.57
2197,202,22,2023-02-09,4.0,2164.87
2198,212,8,2023-02-08,3.0,4501.86
2199,6,33,2023-02-21,4.0,2620.35
2200,624,2,2023-02-01,1.0,2554.04
2201,376,30,2023-03-14,4.0,358.14
2202,891,47,2023-01-27,2.0,4614.5
2203,447,20,2023-02-21,4.0,926.73
2204,835,18,2023-03-04,4.0,2665.31
2205,106,43,2023-03-15,3.0,4027.66
2206,651,10,2023-03-04,3.0,1116.49
2207,811,24,2023-01-17,2.0,2660.5
2208,401,4,2023-02-18,1.0,1241.39
2209,96,37,2023-03-22,1.0,3810.49
2210,388,4,2023-03-23,4.0,2843.49
2211,959,13,2023-01-23,1.0,4287.08
2212,452,25,2023-03-13,3.0,4478.06
2213,849,13,2023-01-13,2.0,3261.23
2214,809,18,2023-01-23,2.0,3640.69
2215,979,24,2023-02-26,3.0,2768.64
2216,901,2,2023-03-03,2.0,1952.92
2217,416,48,2023-02-23,4.0,3258.18
2218,726,33,2023-01-20,2.0,4546.03
2219,504,19,2023-03-27,1.0,2112.57
2220,454,9,2023-02-21,2.0,1606.33
2221,291,28,2023-01-23,2.0,1972.76
2222,534,35,2023-02-04,3.0,2205.22
2223,193,39,2023-03-08,3.0,414.13
2224,980,10,2023-02-03,1.0,2517.29
2225,150,1,2023-02-02,3.0,2496.86
2226,880,42,2023-02-15,1.0,2962.8
2227,759,21,2023-03-22,4.0,1845.96
2228,779,9,2023-02-14,1.0,3084.88
2229,973,47,2023-01-19,2.0,4397.17
2230,763,15,2023-03-28,1.0,4779.58
2231,515,35,2023-01-15,4.0,2938.88
2232,393,5,2023-03-19,2.0,260.83
2233,316,41,2023-03-07,1.0,4847.72
2234,76,22,2023-02-08,3.0,3544.02
2235,599,41,2023-01-18,3.0,1713.02
2236,270,23,2023-03-11,3.0,778.43
2237,225,7,2023-02-28,1.0,759.92
2238,530,23,2023-02-01,1.0,880.33
2239,113,44,2023-01-21,4.0,275.58
2240,251,25,2023-02-09,2.0,4515.66
2241,233,27,2023-01-27,2.0,2726.8
2242,841,41,2023-01-02,2.0,3514.8
2243,791,6,2023-03-21,2.0,4149.14
2244,714,34,2023-02-08,1.0,3968.13
2245,83,9,2023-03-27,1.0,4418.9
2246,125,49,2023-02-25,4.0,4837.91
2247,175,33,2023-01-13,2.0,2223.4
2248,69,6,2023-02-25,1.0,4754.16
2249,47,37,2023-03-07,1.0,3630.29
2250,884,31,2023-03-19,1.0,399.81
2251,256,34,2023-02-25,1.0,3424.83
2252,727,41,2023-01-28,2.0,3449.25
2253,30,29,2023-03-05,2.0,4534.01
2254,281,14,2023-03-12,1.0,1896.01
2255,924,36,2023-03-23,3.0,2945.31
2256,994,36,2023-03-05,4.0,110.33
2257,237,15,2023-02-25,2.0,1693.77
2258,248,8,2023-02-10,2.0,358.11
2259,368,26,2023-02-10,3.0,2633.27
2260,495,36,2023-01-04,2.0,4096.37
2261,25,48,2023-02-26,3.0,1071.89
2262,586,21,2023-01-30,3.0,2660.83
2263,718,28,2023-03-29,1.0,1059.84
2264,490,4,2023-03-25,2.0,647.41
2265,494,16,2023-02-15,4.0,2579.43
2266,314,22,2023-02-25,3.0,441.79
2267,606,12,2023-01-31,4.0,2957.41
2268,375,16,2023-03-29,1.0,205.12
2269,639,40,2023-01-07,2.0,578.24
2270,937,38,2023-03-31,1.0,2772.49
2271,25,42,2023-03-18,1.0,2977.47
2272,334,37,2023-02-23,4.0,193.49
2273,355,29,2023-01-08,4.0,2888.22
2274,116,18,2023-02-24,3.0,4200.59
2275,48,10,2023-03-10,2.0,3625.47
2276,738,42,2023-02-13,1.0,699.37
2277,778,39,2023-01-13,3.0,2982.75
2278,99,18,2023-01-20,3.0,3377.65
2279,459,1,2023-03-19,1.0,234.29
2280,523,39,2023-02-01,1.0,4283.97
2281,597,21,2023-03-01,3.0,4536.02
2282,405,1,2023-02-19,1.0,4259.74
2283,214,15,2023-01-27,1.0,4131.93
2284,685,4,2023-01-25,4.0,3737.58
2285,903,20,2023-02-21,2.0,3185.49
2286,503,10,2023-03-09,3.0,3409.2
2287,721,23,2023-01-21,1.0,4041.66
2288,448,41,2023-01-18,3.0,3329.37
2289,894,34,2023-02-08,2.0,1672.25
2290,576,46,2023-01-15,3.0,1911.01
2291,258,48,2023-02-22,3.0,4490.43
2292,844,33,2023-02-07,3.0,134.75
2293,121,34,2023-02-17,4.0,3509.16
2294,810,39,2023-02-21,2.0,4776.15
2295,978,10,2023-03-29,2.0,3545.83
2296,54,20,2023-03-13,3.0,4969.86
2297,331,1,2023-01-28,3.0,3453.35
2298,784,13,2023-03-26,2.0,220.1
2299,241,1,2023-01-16,1.0,4143.7
2300,755,5,2023-01-16,4.0,1458.92
2301,530,16,2023-02-04,2.0,2257.98
2302,483,15,2023-01-17,3.0,1594.85
2303,187,49,2023-03-14,1.0,1379.34
2304,858,28,2023-02-21,1.0,2185.46
2305,656,31,2023-03-23,1.0,1924.82
2306,262,23,2023-01-12,4.0,3185.03
2307,953,48,2023-03-24,4.0,4075.1
2308,364,45,2023-02-17,2.0,1520.59
2309,491,43,2023-01-22,2.0,1107.92
2310,431,17,2023-02-18,2.0,3351.13
2311,239,49,2023-02-21,2.0,3368.08
2312,304,34,2023-03-20,3.0,4510.6
2313,298,13,2023-01-01,4.0,128.93
2314,76,14,2023-03-07,1.0,4272.55
2315,700,11,2023-03-05,3.0,2628.96
2316,333,28,2023-01-08,2.0,3125.45
2317,900,42,2023-03-27,2.0,502.29
2318,999,32,2023-01-25,3.0,2191.44
2319,758,35,2023-03-07,1.0,1175.15
2320,642,31,2023-03-14,4.0,1308.41
2321,474,17,2023-03-14,4.0,2545.27
2322,827,47,2023-03-18,1.0,4071.66
2323,923,9,2023-03-11,4.0,3731.72
2324,283,10,2023-03-20,2.0,2975.45
2325,591,8,2023-02-20,2.0,2720.12
2326,72,21,2023-02-22,2.0,2165.16
2327,263,13,2023-01-15,2.0,4864.91
2328,703,50,2023-02-19,1.0,2822.95
2329,879,5,2023-03-12,4.0,1307.13
2330,887,6,2023-03-16,4.0,1188.95
2331,942,30,2023-02-07,3.0,3076.2
2332,575,31,2023-02-09,1.0,2638.0
2333,1000,17,2023-03-07,4.0,88.1
2334,892,11,2023-02-08,4.0,4158.82
2335,12,20,2023-03-15,3.0,3535.41
2336,141,48,2023-01-17,2.0,3326.05
2337,766,9,2023-01-07,4.0,390.46
2338,555,2,2023-02-08,2.0,1842.18
2339,17,37,2023-03-09,3.0,4680.14
2340,63,1,2023-02-04,4.0,4319.82
2341,253,4,2023-02-20,2.0,1463.44
2342,465,36,2023-02-16,1.0,827.44
2343,376,25,2023-02-05,2.0,2272.99
2344,804,3,2023-03-05,2.0,1811.36
2345,981,9,2023-03-30,2.0,3427.02
2346,520,22,2023-01-13,2.0,4833.85
2347,837,23,2023-01-18,1.0,1846.86
2348,90,12,2023-01-21,3.0,358.01
2349,720,10,2023-03-06,2.0,4493.19
2350,804,34,2023-01-08,2.0,237.85
2351,796,43,2023-02-17,4.0,4766.19
2352,630,10,2023-03-26,4.0,3339.67
2353,861,30,2023-02-12,1.0,4711.36
2354,175,22,2023-02-22,1.0,1038.32
2355,76,6,2023-03-26,1.0,251.46
2356,613,50,2023-01-27,4.0,2466.64
2357,926,2,2023-01-19,2.0,2280.59
2358,663,30,2023-01-23,4.0,1690.89
2359,400,2,2023-02-19,3.0,4790.4
2360,782,32,2023-02-20,1.0,4121.79
2361,970,42,2023-02-12,1.0,3324.83
2362,71,16,2023-02-20,1.0,856.15
2363,180,12,2023-03-10,3.0,3684.9
2364,124,1,2023-02-10,2.0,3648.71
2365,381,8,2023-03-13,2.0,2154.09
2366,293,48,2023-01-11,2.0,4627.69
2367,797,50,2023-03-21,1.0,876.54
2368,195,13,2023-03-29,2.0,1373.32
2369,911,15,2023-03-26,4.0,362.96
2370,228,44,2023-02-21,1.0,3987.48
2371,431,8,2023-01-23,3.0,3127.71
2372,942,10,2023-02-18,3.0,1608.95
2373,436,46,2023-02-07,2.0,860.88
2374,787,5,2023-02-16,1.0,248.73
2375,461,50,2023-03-13,4.0,875.39
2376,618,19,2023-01-07,4.0,2293.76
2377,21,47,2023-03-07,1.0,1273.53
2378,64,38,2023-03-18,2.0,1331.96
2379,165,11,2023-03-03,3.0,4384.1
2380,27,43,2023-03-28,3.0,2599.93
2381,311,20,2023-01-29,4.0,3659.8
2382,285,20,2023-02-07,4.0,226.77
2383,660,21,2023-03-25,4.0,1857.56
2384,281,18,2023-02-02,3.0,2421.89
2385,838,50,2023-01-29,4.0,972.76
2386,831,10,2023-03-20,3.0,644.95
2387,164,34,2023-01-23,3.0,4358.0
2388,898,26,2023-01-03,2.0,4700.19
2389,918,30,2023-02-14,2.0,440.09
2390,224,9,2023-01-08,2.0,1777.64
2391,784,46,2023-03-27,4.0,4793.51
2392,146,31,2023-01-29,3.0,461.65
2393,965,42,2023-01-02,4.0,3236.02
2394,950,4,2023-02-19,3.0,4862.5
2395,868,6,2023-03-06,2.0,4892.21
2396,30,14,2023-01-20,2.0,2382.56
2397,45,4,2023-02-21,4.0,855.61
2398,787,26,2023-03-26,3.0,1050.32
2399,471,47,2023-02-06,4.0,4453.53
2400,34,48,2023-03-13,1.0,4562.83
2401,653,39,2023-01-27,4.0,3059.0
2402,427,17,2023-02-16,2.0,3842.57
2403,830,19,2023-01-06,3.0,3712.66
2404,886,49,2023-03-01,3.0,3326.02
2405,221,6,2023-02-14,4.0,4145.02
2406,868,29,2023-02-13,2.0,3442.76
2407,534,11,2023-03-24,1.0,2693.31
2408,692,16,2023-01-18,4.0,1222.93
2409,948,30,2023-03-06,3.0,3732.25
2410,367,25,2023-01-25,2.0,2393.52
2411,932,40,2023-01-27,3.0,1509.22
2412,841,11,2023-01-07,3.0,4019.63
2413,743,7,2023-02-13,3.0,3498.73
2414,915,26,2023-01-29,3.0,4689.83
2415,550,22,2023-02-13,1.0,868.94
2416,582,25,2023-02-05,2.0,3263.49
2417,116,19,2023-01-19,4.0,1258.99
2418,239,31,2023-01-06,2.0,4522.74
2419,335,26,2023-01-25,2.0,542.52
2420,441,42,2023-01-31,2.0,3298.0
2421,148,41,2023-01-09,4.0,3965.87
2422,9,36,2023-03-25,2.0,1806.84
2423,288,23,2023-03-15,4.0,4772.98
2424,388,47,2023-02-06,4.0,4261.12
2425,50,13,2023-01-27,1.0,1508.36
2426,850,25,2023-01-13,3.0,87.33
2427,517,2,2023-02-10,4.0,1518.45
2428,916,2,2023-03-07,3.0,1442.49
2429,855,16,2023-03-26,2.0,4455.32
2430,638,9,2023-01-24,3.0,4837.25
2431,587,28,2023-02-13,3.0,398.68
2432,677,13,2023-03-01,3.0,2382.91
2433,278,35,2023-01-09,2.0,2764.24
2434,954,41,2023-01-02,2.0,509.91
2435,836,13,2023-02-25,4.0,1918.61
2436,989,31,2023-01-30,4.0,1619.56
2437,300,21,2023-01-22,1.0,2703.48
2438,802,32,2023-03-16,2.0,3322.89
2439,589,34,2023-03-22,1.0,3532.25
2440,810,8,2023-01-13,2.0,726.94
2441,649,41,2023-03-12,3.0,4074.09
2442,618,48,2023-01-16,1.0,3408.78
2443,607,2,2023-02-14,1.0,4450.92
2444,135,38,2023-03-06,1.0,2274.21
2445,580,32,2023-01-11,2.0,4474.75
2446,147,40,2023-03-11,4.0,4335.58
2447,490,28,2023-01-20,1.0,2220.13
2448,478,37,2023-03-04,4.0,1936.66
2449,159,41,2023-03-31,2.0,4667.42
2450,384,1,2023-01-12,1.0,3590.07
2451,163,41,2023-03-03,2.0,4644.81
2452,441,10,2023-02-11,4.0,3995.03
2453,853,4,2023-03-24,4.0,3066.02
2454,189,35,2023-03-10,1.0,623.47
2455,415,10,2023-02-27,4.0,1492.83
2456,339,47,2023-01-05,3.0,4845.77
2457,607,11,2023-01-27,3.0,1631.14
2458,181,14,2023-01-28,1.0,511.61
2459,288,38,2023-01-26,2.0,3552.39
2460,834,12,2023-02-18,2.0,3683.32
2461,187,45,2023-01-21,2.0,1463.02
2462,884,17,2023-01-01,3.0,1523.48
2463,138,16,2023-02-27,4.0,2371.02
2464,130,35,2023-03-20,3.0,157.86
2465,194,2,2023-02-24,4.0,3957.15
2466,316,11,2023-03-22,3.0,1619.59
2467,984,41,2023-01-26,2.0,4276.13
2468,785,3,2023-03-25,2.0,4023.02
2469,864,29,2023-01-25,2.0,3323.94
2470,144,18,2023-03-18,1.0,1658.13
2471,16,20,2023-02-02,1.0,2605.77
2472,302,47,2023-03-30,4.0,2251.9
2473,423,14,2023-03-13,1.0,1727.47
2474,245,34,2023-03-10,3.0,4248.27
2475,927,49,2023-01-06,3.0,2443.36
2476,107,31,2023-01-23,4.0,4171.98
2477,88,40,2023-01-30,4.0,570.83
2478,129,42,2023-03-19,2.0,748.07
2479,907,18,2023-02-23,1.0,4887.74
2480,887,30,2023-03-28,2.0,2959.45
2481,341,25,2023-01-11,1.0,2573.36
2482,4,19,2023-01-31,1.0,2639.62
2483,327,8,2023-01-06,4.0,1115.58
2484,410,28,2023-01-11,2.0,3607.58
2485,879,8,2023-03-18,2.0,469.66
2486,306,31,2023-01-12,1.0,2887.95
2487,908,3,2023-03-07,1.0,2875.31
2488,607,3,2023-02-22,4.0,4575.23
2489,721,44,2023-02-05,3.0,2654.6
2490,225,22,2023-01-17,2.0,728.46
2491,971,17,2023-01-28,2.0,2885.13
